smile,dipole,electron_affinity,electrophilicity,nucleophilicity,electrofugality,nucleofugality,homo,lumo,homo-lumo,ionization_potential
Cc1cc(C(=O)O)cc(C)c1N1CCN(c2cc(C(=O)O)c(C(=O)O)c(C(=O)O)c2)C1=S,2.5286348617014904,1.518032221137779,1.7017050124554525,-7.525059403021881,9.226764415477332,0.18367279131767303,-0.3563590046347768,-0.2982197116275914,-0.0581392930071854,7.525059403021881
C=Cc1ccncc1,1.0168212129440906,-0.2682977123221386,0.9668533001846943,-8.506907239319803,9.473760539504498,1.235151012506833,-0.36955546461485234,-0.27429933151403807,-0.09525613310081427,8.506907239319803
CC(=O)CC(C)=O,0.3729702516211932,-0.33107792473064634,1.0546158321065937,-9.385034319079988,10.439650151186582,1.3856937568372403,-0.4106385994613067,-0.28294973445387417,-0.12768886500743254,9.385034319079988
CCN(CC)CCC[Si](OC)(OC)OC,0.8425113434559411,-3.790272947010661,0.13711721252106662,-7.274079027895253,7.411196240416317,3.927390159531728,-0.33824506201627824,-0.14387049334516283,-0.1943745686711154,7.274079027895253
N[C@@H](Cc1ccccc1)C(=O)[O-],2.285572434027097,3.126107275674511,3.1401544830954164,-8.594411601997768,11.734566085093183,0.014047207420904697,-0.42317618376116,-0.40200666483839986,-0.021169518922760144,8.594411601997768
[Ga+3],0.0,-1.9635810255036183,0.04968100440424832,-3.4273481555860084,3.477029159990257,2.0132620299078665,-0.4575164394287228,-0.16426481018098654,-0.29325162924773623,3.4273481555860084
CC(C)(C)[C@H](O)c1cccc(-c2cccc([C@@H](O)C(C)(C)C)n2)n1,0.8156745306972003,0.4348810260659901,1.1029105118014102,-7.4101890271089275,8.513099538910337,0.6680294857354201,-0.37155076397202336,-0.28099076552841334,-0.09055999844361001,7.4101890271089275
C[C@H]1COC(c2ccc(C(F)(F)F)cn2)=N1,1.684260357641952,0.9363340398516096,1.4979768826816773,-8.724530824795593,10.222507707477272,0.561642842830068,-0.40552001392551185,-0.31178503758925175,-0.0937349763362601,8.724530824795593
CCCCCCCC[n+]1ccn(C)c1,0.1771902914977972,-3.6729001125422833,0.009378230381095514,-2.967088021682402,2.9764662520634975,3.6822783429233787,-0.3568388819716339,-0.16171610318870594,-0.19512277878292794,2.967088021682402
[Li]C(C)(C)C,1.9551416380505187,-1.861410215849443,0.26423616365055486,-5.916147777499834,6.180383941150389,2.125646379499998,-0.2770093504916733,-0.20112009425827007,-0.07588925623340323,5.916147777499834
Cc1cccc(-c2ccccn2)n1,0.3220125787288999,0.06458853430725231,0.9730892251503734,-7.588730441723584,8.561819666873957,0.9085006908431211,-0.3616746371362778,-0.2715827730785342,-0.09009186405774361,7.588730441723584
COc1ccccc1-c1c(P(c2ccccc2)c2ccccc2)c2ccccc2n1C,1.2138770632824583,-0.03666419479534344,0.7822745328573073,-6.3673492092892445,7.149623742146551,0.8189387276526509,-0.3404021119314506,-0.2400025842499286,-0.100399527681522,6.3673492092892445
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N[C@H](c1ccccc1)[C@@H]1CCCN1,2.7158923767452525,0.7478395536130087,1.2996898486597095,-7.838507127463332,9.138196976123044,0.5518502950467008,-0.3673486114627802,-0.29785165102013866,-0.06949696044264153,7.838507127463332
O=C1CCC(=O)N1I,1.6370412229282332,0.727366334736864,1.5178726032981311,-9.725699699685233,11.243572302983363,0.7905062685612672,-0.43319399981528933,-0.3168081982604153,-0.11638580155487405,9.725699699685233
OC[C@@H]1C[C@@H]2CCCC[C@@H]2N1,1.2836729163071088,-7.208285106505868,0.00685586344228018,-8.125346879654414,8.132202743096693,7.2151409699481475,-0.36762769218131985,-0.009558553293137003,-0.35806913888818287,8.125346879654414
CC(C)c1cccc(C(C)C)c1N1[C]N(c2c(C(C)C)cccc2C(C)C)C=C1,0.7126367278834284,-0.5251397364932631,0.6819591289500363,-6.882173608920439,7.564132737870475,1.2070988654432995,-0.33548451286097586,-0.23164450873288278,-0.10384000412809308,6.882173608920439
CC[N+]([O-])(CC)CC,2.086525606452408,-5.365588815037492,0.0685624557361663,-8.08140782509458,8.149970280830745,5.4341512707736594,-0.31951427309994285,-0.08959529149230125,-0.2299189816076416,8.08140782509458
[Ce+4],0.0,3.166847752468371,8.560178617681292,-3.895088070061087,12.455266687742379,5.393330865212921,-0.20432648866662048,-0.17185162719615207,-0.03247486147046841,3.895088070061087
CN(C)c1ccc2ccccc2c1-c1c([O-])ccc2ccccc12,1.9000585231000162,2.575082088182441,2.5952138534718805,-6.891475902114729,9.486689755586612,0.020131765289439243,-0.3687922568133933,-0.3554349128452675,-0.013357343968125768,6.891475902114729
c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,1.2722216084666542,0.14435003157107573,0.9028372880357908,-6.777082086629127,7.679919374664917,0.758487256464715,-0.3576247682279071,-0.2449524332473872,-0.11267233498051993,6.777082086629127
COC(=O)C1=C(C(=O)OC)C(C(=O)OC)C(C(=O)OC)=C1C(=O)OC,1.7057687198842015,1.855310474434825,2.049957981620102,-8.871240149350575,10.921198130970676,0.19464750718527699,-0.425541843726264,-0.330423323330082,-0.09511852039618202,8.871240149350575
Clc1ccnc(Cl)n1,1.1864517177908265,0.4812521554792788,1.3611627891141422,-9.340981187069742,10.702143976183883,0.8799106336348635,-0.4125477203513606,-0.30713184002135296,-0.10541588033000765,9.340981187069742
c1ccc([C@@H]2N=C(c3ccccc3Nc3ccccc3C3=N[C@@H](c4ccccc4)[C@H](c4ccccc4)O3)O[C@H]2c2ccccc2)cc1,1.293675710543265,0.5679505593420693,1.080644925906539,-6.731985194927036,7.812630120833576,0.5126943665644698,-0.35647290317111674,-0.2618951998686526,-0.09457770330246412,6.731985194927036
C(=NCCCN=Cc1cnn(-c2ccccc2)n1)c1cnn(-c2ccccc2)n1,0.6619603102835304,1.206951514497682,1.47094378539834,-7.169429621711011,8.640373407109351,0.26399227090065813,-0.36570427280446416,-0.285063965287898,-0.08064030751656615,7.169429621711011
O=S(=O)(OC1CCCCC1)c1ccc(CCCC2([PH3+])c3ccccc3-c3ccc(S(=O)(=O)OC4CCCCC4)cc32)cc1,4.441016115566031,0.6496648059901711,0.8185026223424116,-4.111324878579598,4.929827500922011,0.1688378163522405,-0.3771513887753121,-0.2607004104209099,-0.11645097835440221,4.111324878579598
CC[Si](CC)(CC)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,0.5708293352655104,-0.779432527770612,0.6204310505256292,-6.988931037365262,7.609362087890892,1.399863578296241,-0.35700069652645183,-0.22698443499812973,-0.1300162615283221,6.988931037365262
c1ccc2c(c1)CC(c1c3ccccc3cc3ccccc13)=C2P(C1CCCCC1)C1CCCCC1,0.4147107794437518,0.795416873459434,1.1529169682791505,-6.384263228534769,7.537180196813917,0.3575000948197165,-0.34632984395849115,-0.2829162594666598,-0.06341358449183132,6.384263228534769
CCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,2.2355692953455533,-0.5457811502193461,0.8032183563702514,-7.922385914635997,8.725604271006251,1.3489995065895977,-0.410642465674727,-0.2612188924469001,-0.1494235732278269,7.922385914635997
Cc1ccc(S(=O)(=O)N[C@H](c2ccccc2)[C@H](N)c2ccccc2)cc1,2.1664506493382274,0.025555201992503385,0.9548399270538278,-7.561707178192542,8.516547105246369,0.9292847250613244,-0.37226681818222646,-0.25478637641440394,-0.11748044176782252,7.561707178192542
O=C(O)c1ccc(C(=O)O)cc1,3.8027714919484375e-06,0.9652298900195069,1.5818679150367376,-9.31281622347749,10.894684138514227,0.6166380250172303,-0.4269731274466725,-0.3084217901084852,-0.11855133733818729,9.31281622347749
[O-]c1c(-c2ccccc2)cccc1-c1ccccc1,1.375238079691988,2.5947696776000546,2.598822574179759,-7.390003693823061,9.98882626800282,0.004052896579704097,-0.38391371511685823,-0.36722846881328225,-0.016685246303575985,7.390003693823061
NC[C@@H]1CCCN1,0.1885108024957918,-7.62991957605735,0.0010429324164258939,-7.990934759772427,7.991977692188852,7.630962508473775,-0.35837457285415614,9.85687559519315e-05,-0.35847314161010807,7.990934759772427
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.795825505516181,2.715313679968448,2.787027375711109,-10.221059934234102,13.00808730994521,0.0717136957426612,-0.466145423834385,-0.36871882132281325,-0.09742660251157176,10.221059934234102
O=P1(O)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,1.7784714623120104,1.0682696796225493,1.4113219886170567,-7.360274689708817,8.771596678325874,0.34305230899450734,-0.37680396518828696,-0.2893033680916424,-0.08750059709664454,7.360274689708817
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,1.7560752355937823,-0.5221600571461851,0.7021232922002836,-7.039233236310601,7.741356528510884,1.2242833493464689,-0.3512695462404346,-0.2392064619167296,-0.11206308432370501,7.039233236310601
c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cn2)nc1,0.0012958442886911044,1.043476869856348,1.2968479637755017,-6.436804122482348,7.733652086257847,0.2533710939191537,-0.3619757800303041,-0.2815285305728708,-0.08044724945743331,6.436804122482348
C1=CCC([Hf+2]C2=CC=CC2)=C1,0.42694415256266294,0.7140868100654476,1.0491264159742313,-5.853912563564654,6.903038979538885,0.3350396059087838,-0.30646384420297057,-0.2887590131562367,-0.01770483104673387,5.853912563564654
CN(CC(=O)O)CC(=O)O,0.8978289207315749,-0.5493622460114365,0.8781699178480405,-8.540641346800093,9.418811264648134,1.4275321638594767,-0.3747093637069902,-0.2643401961205437,-0.11036916758644649,8.540641346800093
[Bi],0.0,-2.599660879360399,0.2696272432986424,-7.19643816919506,7.466065412493703,2.869288122659042,-0.2681765733934959,-0.2681765733934959,0.0,7.19643816919506
CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.01084695094669665,-0.7393394885646662,0.6801887365835041,-7.390584704589033,8.07077344117254,1.4195282251481707,-0.37303193108223026,-0.23321839291894284,-0.13981353816328743,7.390584704589033
CC(C)N,0.5274241381561019,-9.082033438365848,0.0004698273635693361,-8.82261725030216,8.82308707766573,9.082503265729416,-0.3604572040307072,0.04046980746358427,-0.40092701149429144,8.82261725030216
CC1(C)CCCC(C)(C)N1[O],1.6909801960155584,0.6762704743841637,1.2433946615394418,-7.656258452414903,8.899653113954344,0.5671241871552777,-0.384149600705348,-0.34242064318317,-0.04172895752217798,7.656258452414903
O=S(CBr)c1ccccc1,1.222230176203564,-0.06755876261798566,1.0519024871866074,-8.615793685680407,9.66769617286701,1.1194612498045933,-0.39920157889526225,-0.26540397511973113,-0.13379760377553113,8.615793685680407
CCCCCCCCCCCCCCCC[N+](C)(C)C,0.2646091182656962,-5.966664465327592,0.8064569332706237,0.15607407607984047,0.6503828571907834,6.773121398598216,-0.4026620997700614,-0.06414801778836947,-0.3385140819816919,-0.15607407607984047
CCN(CC)[Si](C)(C)C,0.21010771920202248,-4.286100773248287,0.09822385854298718,-7.303938972326474,7.402162830869462,4.384324631791275,-0.3385860431244635,-0.12024508951636276,-0.21834095360810074,7.303938972326474
CC(C)c1cccc(C(C)C)c1-n1ccn(-c2c(C(C)C)cccc2C(C)C)c1=[Pd](Cl)Cl,3.5395550463190815,0.9081974425578636,1.2032528722712026,-6.288177361783063,7.491430234054266,0.295055429713339,-0.3263302607357024,-0.29392581377569527,-0.03240444696000716,6.288177361783063
[Sb+3],0.0,-1.7681474992088932,0.47253342632397316,-7.7741949743319765,8.24672840065595,2.2406809255328666,-0.2701129687626834,-0.2701129687626834,0.0,7.7741949743319765
CC1(C)CCNC(C)(C)C1,0.3820344811282341,-8.040660311454824,0.0011201045452138645,-7.665506488912881,7.666626593458092,8.041780416000039,-0.34120404861802084,0.022007997484553253,-0.36321204610257407,7.665506488912881
Brc1ccc([NH+](c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,1.357268253591664,0.7192432793901169,0.8794266758100078,-4.299767133742094,5.1791938095521015,0.1601833964198909,-0.403431802153213,-0.2690765968753667,-0.13435520527784628,4.299767133742094
Cl[Sb-](Cl)(Cl)(Cl)(Cl)Cl,0.8513879416390006,3.5864060756478313,3.7392155247947723,-8.34684899989719,12.086064524691965,0.15280944914694097,-0.4011774235952313,-0.3977505463855011,-0.0034268772097301725,8.34684899989719
[Zr],0.0,1.406884711723074,1.4634812830581387,-5.598234741788955,7.061716024847093,0.05659657133506465,-0.24692844527779656,-0.24692844527779656,0.0,5.598234741788955
CN1CCC[C@H]1[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,3.7364741248390567,0.9560101090557884,1.346064865692018,-7.326632361126121,8.672697226818137,0.39005475663622985,-0.35771529314624234,-0.29910293174114605,-0.05861236140509629,7.326632361126121
CNC1CCCCC1,0.4545986922660332,-8.37002400281785,0.0022656781103069998,-7.828176000703943,7.8304416788142515,8.372289680928157,-0.3468354832888273,0.026679676204075978,-0.37351515949290326,7.828176000703943
C=CC(=O)O,0.9343476324978803,-0.5688124092002464,1.0839453896533058,-10.258469866682779,11.342415256336086,1.6527577988535522,-0.424482036988055,-0.2898674264209189,-0.13461461056713608,10.258469866682779
CCCCCCCCc1cc(/C=N/[C@@H](Cc2ccccc2)C(O)(c2ccc(CCN(C)C)cc2)c2ccc(CCN(C)C)cc2)c(O)c(C(F)(F)F)c1,2.213207903174597,0.9720623429928343,1.2499645109843338,-6.385312521720058,7.635277032704389,0.2779021679914994,-0.34802930930027104,-0.2967629400459764,-0.05126636925429462,6.385312521720058
O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2.002012200282068,-1.6361182665312959,0.6096145522199692,-8.754801096873253,9.364415649093223,2.245732818751265,-0.4038675698748694,-0.27127025192709836,-0.13259731794777102,8.754801096873253
CC12CC3CC(C)(C1)CC(N)(C3)C2,0.5319747996640546,-7.6624209194682,6.979057600880266e-05,-7.755200429042164,7.755270219618174,7.66249071004421,-0.35801721499966677,0.01715009310795173,-0.3751673081076185,7.755200429042164
NC(=O)[C@@H]1CCCN1,1.614665935868241,-2.882854850798531,0.3324611275016593,-8.348334887144079,8.680796014645738,3.2153159783001914,-0.369992760102795,-0.21642817896335856,-0.15356458113943647,8.348334887144079
CN(C)C(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,0.6995750389056572,-0.9561564133795009,0.5621327289460103,-6.90004662190797,7.46217935085398,1.5182891423255112,-0.34274346521182036,-0.22411542959668146,-0.1186280356151389,6.90004662190797
c1cnc(-c2cnccn2)cn1,0.14343127659116545,1.0096387501130977,1.4280132914122456,-7.794195535249724,9.22220882666197,0.4183745412991481,-0.3730641430863724,-0.3102249993888624,-0.06283914369751004,7.794195535249724
N[C@H]1CCCC[C@@H]1NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.043867677012548,0.9492226272171536,1.3909482833214233,-7.749962138531096,9.140910421852519,0.4417256561042697,-0.3640358327880678,-0.30185106926039307,-0.062184763527674713,7.749962138531096
COc1cc(OC)c2c(-c3ccccc3C(F)(F)F)c3c(OC)cc(OC)cc3[s+]c2c1,1.5127471545541116,1.5711239019956986,1.59807645622637,-5.651336051743224,7.249412507969597,0.026952554230671548,-0.3702393699505152,-0.3114870201214636,-0.05875234982905159,5.651336051743224
CC[Si](CC)(CC)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H]1CCCN1,2.1573920840129217,1.6622355204791877,1.807683062428858,-7.619537667118587,9.427220729547448,0.14544754194967038,-0.38304253658523146,-0.31621696700925783,-0.06682556957597363,7.619537667118587
O=P(O)(O)O[Mo](=O)(=O)O,3.8669201127154857,2.0584947834540523,2.3439179846118106,-10.58889492868736,12.932812913299172,0.28542320115775865,-0.44730284532473313,-0.3699185910316633,-0.07738425429306983,10.58889492868736
Cc1ccc(C(=O)O)cc1,1.1287385537448844,-0.23383826907671512,1.0331609439400433,-8.942968212877492,9.976129156817537,1.2669992130167582,-0.4082343318517496,-0.27341829249046756,-0.13481603936128206,8.942968212877492
N[C@@H](c1ccccc1)[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,1.6229025203701106,0.16729308775345242,0.9716404751906387,-7.255450884674115,8.227091359864753,0.8043473874371861,-0.37482492562652964,-0.25187366338896916,-0.12295126223756048,7.255450884674115
CCCCOC[C@@H]1OCCOCCN(CCCO)CCOCCO[C@H]1COCCCC,1.3536633623327394,-5.465272779138299,0.023816736026118907,-7.006816023298379,7.030632759324499,5.489089515164419,-0.35744009944289074,-0.05149605585080551,-0.3059440435920852,7.006816023298379
FC(F)(F)COB(OCC(F)(F)F)OCC(F)(F)F,1.2797788294734436,0.29439564238093574,1.4620893340375147,-10.780467206241447,12.242556540278962,1.1676936916565788,-0.4782948444923836,-0.3292146177021567,-0.14908022679022687,10.780467206241447
NC(=S)N(c1ccccc1)c1ccccc1,2.1328584790714507,0.002520757351560654,0.8993867777589999,-7.18752841253041,8.086915190289409,0.8968660204074391,-0.339471217296206,-0.26211173950556416,-0.07735947779064184,7.18752841253041
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,0.6612807066518449,-0.6199561158637819,0.7260251254578438,-7.478226466539665,8.20425159199751,1.3459812413216259,-0.3693097131288917,-0.24653427681390028,-0.12277543631499144,7.478226466539665
N[C@H](c1ccccc1)[C@H](NC(=S)NCc1ccccc1)c1ccccc1,2.2791292448137415,-0.05262737949693275,0.8272491351416117,-6.774252433725309,7.60150156886692,0.8798765146385444,-0.32239321011596983,-0.24021782969469901,-0.08217538042127082,6.774252433725309
C1=CCCC=C1,0.26744787020555844,-1.5806825644626232,0.5323977425621385,-7.95291268564069,8.485310428202828,2.1130803070247612,-0.35988056251077066,-0.23982800852276515,-0.12005255398800552,7.95291268564069
CC(C)n1c[n+](CCC[n+]2cn(C(C)C)c3ccccc32)c2ccccc21,2.987259655388835,-0.8164499875790625,0.16284648155793113,-3.0652086788274664,3.228055160385397,0.9792964691369935,-0.21970811802710383,-0.21900263201478112,-0.0007054860123227036,3.0652086788274664
Cc1cc(C)cc(P(=O)(c2cc(C)cc(C)c2)c2cccc3c2[C@]2(CCc4cccc(P(c5ccc(C)cc5C)c5ccc(C)cc5C)c42)CC3)c1,1.4465551013433402,0.32561708236285014,0.8979620169339788,-6.133826526810349,7.031788543744328,0.5723449345711287,-0.3339949769209612,-0.24186018204233845,-0.09213479487862275,6.133826526810349
O=C(O)c1ccc([N+](=O)[O-])cc1,1.8112071011503763,1.9041697781283613,2.1766599165499585,-9.883037009774721,12.05969692632468,0.27249013842159703,-0.4464286018066906,-0.3465147917395525,-0.09991381006713806,9.883037009774721
O=C1c2ccccc2-c2ccccc21,1.4599807187758798,0.983601403212,1.4624137488987858,-8.213223758299021,9.675637507197806,0.47881234568678555,-0.38841118020488924,-0.30692487295661364,-0.0814863072482756,8.213223758299021
FC(F)(F)c1cc(NP(=S)(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,1.8293195879549093,2.4401381744064157,2.489924271258866,-8.927897568334137,11.417821839593001,0.04978609685245031,-0.4178992526137992,-0.3319652287854973,-0.0859340238283019,8.927897568334137
ClCC1CO1,1.3518196605273103,-2.8554035115920655,0.4657118405270906,-9.692878889121381,10.158590729648472,3.321115352119156,-0.4192149469803454,-0.1758782282751093,-0.2433367187052361,9.692878889121381
CC(C)OC(=O)Cl,1.1905946341396585,-1.2612974824516012,0.8474992161628068,-9.99874764619379,10.846246862356598,2.108796698614408,-0.4508843078338234,-0.2746767299698553,-0.17620757786396807,9.99874764619379
Oc1c(Cl)cc2ccccc2c1-c1c(O)c(Cl)cc2ccccc12,1.6633285252136716,0.9343744796347186,1.3315974426351873,-7.301148719781088,8.632746162416273,0.39722296300046894,-0.3746621576626276,-0.2851510944965481,-0.08951106316607954,7.301148719781088
FC(F)(F)c1cc(NC(=S)N[C@H]2c3ccccc3C[C@@H]2N2CCCCC2)cc(C(F)(F)F)c1,3.5414429510606977,1.0162302919944066,1.345446039079991,-7.027709450820257,8.373155489900247,0.3292157470855841,-0.348025031766705,-0.30007311077299736,-0.04795192099370765,7.027709450820257
c1ccc(CP(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)cc1,0.7020307215811177,-1.5764014051980273,0.3928511565622065,-6.666040012183428,7.0588911687456335,1.9692525617602339,-0.3387714838515183,-0.21999079719749773,-0.11878068665402056,6.666040012183428
C#CN(CC1COC(C)(C)O1)S(C)(=O)=O,1.8599420138302567,-2.8199203880872004,0.3285485215051035,-8.202381535648854,8.530930057153958,3.1484689095923035,-0.3802030576457965,-0.18421413894237934,-0.19598891870341714,8.202381535648854
O=C(O)c1ccc(Cl)cc1Cl,0.5212211225894747,0.4059404569090219,1.2853953858465856,-8.988540911709759,10.273936297556343,0.8794549289375638,-0.41848065273168106,-0.28920505339907004,-0.129275599332611,8.988540911709759
O=C1c2ccccc2C(=O)N1C[C@@H]1CCCN1,0.8839582742729947,1.0085760109479525,1.4424894627915614,-7.925974912442067,9.368464375233629,0.43391345184360874,-0.35856348202843763,-0.314044215014398,-0.04451926701403963,7.925974912442067
[Sn+2],0.0,-3.571289688698737,0.17969277728792926,-7.57402049765548,7.753713274943409,3.7509824659866657,-0.2707344365773081,-0.2707344365773081,0.0,7.57402049765548
FCC(F)(F)c1cc(NC(=S)Nc2cc(C(F)(F)CF)cc(C(F)(F)CF)c2)cc(C(F)(F)CF)c1,3.1020455221605365,1.5937813534482652,1.8154796013389722,-8.205816769123862,10.021296370462833,0.22169824789070655,-0.37433768880447615,-0.3093761210443236,-0.06496156776015255,8.205816769123862
Cn1c(-c2cccc3ccccc23)c(P(c2ccccc2)c2ccccc2)c2ccccc21,1.2249618897613268,0.43491427746916234,0.9788905308376131,-6.399533121935555,7.378423652773169,0.5439762533684508,-0.34271763097620306,-0.27017720554894625,-0.0725404254272568,6.399533121935555
C[Re](=O)(=O)=O,2.354548850129961,1.9286678811821458,2.3558239143015602,-11.507216761626093,13.863040675927655,0.4271560331194142,-0.4835698347317157,-0.3724581598433089,-0.11111167488840684,11.507216761626093
O=C([O-])c1c([O-])on[n+]1-c1ccccc1,3.4410141399511933,4.440212499104488,4.720031362742061,-9.842950803216128,14.56298216595819,0.279818863637573,-0.4512477063507296,-0.4505799119511261,-0.0006677943996034608,9.842950803216128
c1cnc2nccnc2c1,0.9069059182059023,1.159082538804312,1.514059061976803,-7.829607757706775,9.343666819683577,0.354976523172491,-0.3592975727781165,-0.3252532772645507,-0.0340442955135658,7.829607757706775
COc1c(C)cc(C)c(OC)c1-c1cccc2c1[P@](C(C)(C)C)CO2,0.9170604460506628,-0.49335994741446765,0.7090581838151593,-7.023012596665058,7.7320707804802185,1.2024181312296267,-0.3628684302505453,-0.2366721457876739,-0.12619628446287143,7.023012596665058
O=c1c2ccccc2nnn1O,1.5482730787286723,0.8689569016242036,1.4982450678234935,-9.007996369056409,10.506241436879906,0.6292881661992901,-0.40179265840177036,-0.3145248222599191,-0.08726783614185124,9.007996369056409
C=C[C@H]1C[C@@H]2CCN1[C@H]([C@H](Oc1cc3ccccc3c3ccccc13)c1ccnc3ccc(OC)cc13)C2,0.6981415575661515,0.8359780094849993,1.1895341990920263,-6.516204827610133,7.70573902670216,0.3535561896070268,-0.35361570826795014,-0.2813164793852176,-0.07229922888273255,6.516204827610133
CCn1cc(-c2ccc(COC(=O)c3ccc(Nc4c(N[C@@H]5CCCC[C@H]5N5CCCCC5)c(=O)c4=O)cc3C(F)(F)F)cc2)nn1,4.861345378522014,1.2249894243104178,1.4361389904637223,-6.722256256128583,8.158395246592306,0.2111495661533045,-0.37122829140330493,-0.29393629225293016,-0.07729199915037477,6.722256256128583
CC(C)(C)[Si](C)(C)OC[C@H](Nc1c(N[C@@H]2CCCC[C@H]2N2CCCCC2)c(=O)c1=O)[C@@H](O)c1ccc([N+](=O)[O-])cc1,4.64777686579144,1.7420501753794877,1.7834867497902378,-6.479290635926967,8.262777385717206,0.041436574410750354,-0.3506361438818086,-0.3401822414885598,-0.010453902393248782,6.479290635926967
Cc1ccccc1B1OC(c2ccccc2)(c2ccccc2)[C@@H]2CCCN12,0.5691221064567503,-0.3801306029964042,0.7845178936579691,-7.341682446592062,8.12620034025003,1.1646484966543733,-0.36833748468491545,-0.23335844320474275,-0.1349790414801727,7.341682446592062
NS(=O)(=O)c1ccccc1,1.75059412636037,-0.5264507931552851,0.9661303264159334,-9.19435071683963,10.160481043255563,1.4925811195712186,-0.41830891699114015,-0.2659288170379192,-0.15238009995322094,9.19435071683963
NCCO,1.3382311721268099,-8.333789674913161,0.005926842937498071,-9.246795106434424,9.252721949371923,8.33971651785066,-0.38761696835170883,0.010618443171460233,-0.39823541152316905,9.246795106434424
CCN(CC)CC[n+]1cn(-c2ccccc2)c2ccccc21,1.3682671522215062,-0.5542284941482905,0.331011210062872,-4.043541966922351,4.3745531769852235,0.8852397042111624,-0.35841369554031666,-0.24055695322941784,-0.11785674231089882,4.043541966922351
O=C1C[C@@H](c2ccccc2)NC(=S)N1C[C@@H]1CCCN1,1.9545491477519983,0.39951179554370064,1.0695174697908119,-7.264606573446608,8.33412404323742,0.6700056742471112,-0.35304922095883134,-0.28257910824731225,-0.0704701127115191,7.264606573446608
Oc1ccc2ccccc2c1-c1c(O)c(C(O)(c2ccccc2)c2ccccc2)cc2ccccc12,0.6787709314812289,0.6719041652224762,1.1571340443212883,-6.9539001346760365,8.111034178997325,0.4852298790988121,-0.36892512212210143,-0.2693133408399398,-0.09961178128216164,6.9539001346760365
Cc1ccc(S(=O)(=O)NN[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,1.2779036831268171,-0.3704460010657513,0.8694839616991776,-8.001644115053137,8.871128076752314,1.2399299627649292,-0.3801510140870259,-0.26468665311157114,-0.11546436097545476,8.001644115053137
CN(C)[C@@H]1CCCC[C@H]1NC(=S)N[C@H](c1ccccc1)[C@@H](O)c1ccccc1,2.3598928076581664,-0.39825906221185203,0.6784266863500166,-6.530626000464354,7.209052686814372,1.0766857485618686,-0.32037012059032804,-0.23845065482391334,-0.0819194657664147,6.530626000464354
C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,0.42041554525279945,2.081629074373601,2.082745203455316,-6.056494798006389,8.139240001461703,0.001116129081715649,-0.3403487799355037,-0.31465040601253996,-0.025698373922963758,6.056494798006389
Cc1ccc2ccc3ccc(C)nc3c2n1,0.8057239655135925,0.32989530261293787,1.0480064966874365,-7.3321974194813535,8.380203916168789,0.7181111940744985,-0.3539069843023781,-0.27359915682178126,-0.08030782748059684,7.3321974194813535
NC(N)=NN=Cc1ccccc1,1.214576446609756,-0.3025989829638194,0.8067176783432594,-7.313447204847481,8.12016488319074,1.1093166613070788,-0.3377152993441177,-0.25974612327315133,-0.07796917607096637,7.313447204847481
Cc1ccc(S(=O)(=O)[O-])cc1,3.4862724158484406,3.9235722349719424,4.050239805400714,-9.412331215295195,13.462571020695908,0.12666757042877078,-0.44100120285984046,-0.4264752817309723,-0.014525921128868136,9.412331215295195
O=C(Cl)Cl,0.673672041329157,0.20741902534634438,1.4968338910252732,-11.336951533123631,12.833785424148902,1.289414865678929,-0.46814137067506445,-0.3252620562952835,-0.14287931437978096,11.336951533123631
